date,region,categorie,transactions,ca,marge_pct
2025-06-20,Ouest,Électronique,86,4217.65,0.22
2025-06-20,Ouest,Vêtements,67,3555.4,0.4784
2025-06-20,Ouest,Alimentation,46,2639.44,0.1943
2025-06-20,Ouest,Maison,41,3069.54,0.3337
2025-06-20,Ouest,Sport,40,2166.69,0.3609
2025-06-20,Île-de-France,Électronique,106,8984.2,0.1998
2025-06-20,Île-de-France,Vêtements,132,7446.84,0.4643
2025-06-20,Île-de-France,Alimentation,91,4813.96,0.1887
2025-06-20,Île-de-France,Maison,77,5852.14,0.3545
2025-06-20,Île-de-France,Sport,87,4580.4,0.3998
2025-06-21,Nord,Électronique,45,3612.71,0.2404
2025-06-21,Nord,Vêtements,51,2699.8,0.4379
2025-06-21,Nord,Alimentation,34,2008.82,0.1762
2025-06-21,Nord,Maison,45,2481.27,0.3578
2025-06-21,Nord,Sport,36,1909.64,0.3896
2025-06-21,Sud,Électronique,52,4074.2,0.2638
2025-06-21,Sud,Vêtements,45,3522.41,0.443
2025-06-21,Sud,Alimentation,28,2393.73,0.1969
2025-06-21,Sud,Maison,59,3179.67,0.3521
2025-06-21,Sud,Sport,42,2146.05,0.3769
2025-06-21,Est,Électronique,34,2838.08,0.2423
2025-06-21,Est,Vêtements,28,2324.0,0.4548
2025-06-21,Est,Alimentation,19,1681.38,0.1961
2025-06-21,Est,Maison,28,2216.65,0.3259
2025-06-21,Est,Sport,27,1624.29,0.3567
2025-06-21,Ouest,Électronique,49,3428.5,0.2391
2025-06-21,Ouest,Vêtements,40,2407.14,0.4759
2025-06-21,Ouest,Alimentation,29,1952.55,0.1583
2025-06-21,Ouest,Maison,36,2293.34,0.3182
2025-06-21,Ouest,Sport,20,1715.37,0.407
2025-06-21,Île-de-France,Électronique,120,7941.85,0.2209
2025-06-21,Île-de-France,Vêtements,72,4393.9,0.4678
2025-06-21,Île-de-France,Alimentation,58,3640.25,0.1919
2025-06-21,Île-de-France,Maison,72,5664.17,0.3634
2025-06-21,Île-de-France,Sport,52,4150.48,0.3606
2025-06-22,Nord,Électronique,61,3635.74,0.2333
2025-06-22,Nord,Vêtements,37,2901.17,0.4546
2025-06-22,Nord,Alimentation,35,2205.98,0.1809
2025-06-22,Nord,Maison,30,2498.51,0.3576
2025-06-22,Nord,Sport,35,1889.58,0.3863
2025-06-22,Sud,Électronique,64,5048.14,0.2174
2025-06-22,Sud,Vêtements,48,3203.6,0.4474
2025-06-22,Sud,Alimentation,32,2458.08,0.1789
2025-06-22,Sud,Maison,64,3184.08,0.3232
2025-06-22,Sud,Sport,39,2387.59,0.3927
2025-06-22,Est,Électronique,33,2858.98,0.2296
2025-06-22,Est,Vêtements,46,2359.42,0.4625
2025-06-22,Est,Alimentation,35,1807.22,0.1743
2025-06-22,Est,Maison,33,1957.03,0.378
2025-06-22,Est,Sport,25,1442.97,0.3479
2025-06-22,Ouest,Électronique,40,3398.67,0.2256
2025-06-22,Ouest,Vêtements,33,2467.96,0.4604
2025-06-22,Ouest,Alimentation,37,1981.54,0.1959
2025-06-22,Ouest,Maison,26,2198.33,0.3938
2025-06-22,Ouest,Sport,28,1604.09,0.3802
2025-06-22,Île-de-France,Électronique,158,7294.24,0.221
2025-06-22,Île-de-France,Vêtements,98,5666.55,0.4568
2025-06-22,Île-de-France,Alimentation,62,4440.01,0.1624
2025-06-22,Île-de-France,Maison,78,4575.4,0.3411
2025-06-22,Île-de-France,Sport,80,4179.77,0.3607
2025-06-23,Nord,Électronique,87,4932.13,0.2015
2025-06-23,Nord,Vêtements,81,3666.71,0.4515
2025-06-23,Nord,Alimentation,39,2845.96,0.1978
2025-06-23,Nord,Maison,67,3301.21,0.3726
2025-06-23,Nord,Sport,47,2591.7,0.3712
2025-06-23,Sud,Électronique,91,5257.11,0.2552
2025-06-23,Sud,Vêtements,65,4643.97,0.4672
2025-06-23,Sud,Alimentation,48,3157.11,0.168
2025-06-23,Sud,Maison,48,4056.17,0.3754
2025-06-23,Sud,Sport,56,3299.66,0.3903
2025-06-23,Est,Électronique,62,4684.64,0.2208
2025-06-23,Est,Vêtements,37,2702.51,0.4266
2025-06-23,Est,Alimentation,40,2380.46,0.1944
2025-06-23,Est,Maison,45,2767.79,0.3635
2025-06-23,Est,Sport,35,2115.01,0.3764
2025-06-23,Ouest,Électronique,78,4542.57,0.2066
2025-06-23,Ouest,Vêtements,42,3130.66,0.408
2025-06-23,Ouest,Alimentation,39,2478.18,0.1757
2025-06-23,Ouest,Maison,34,2910.5,0.344
2025-06-23,Ouest,Sport,38,2013.74,0.3978
2025-06-23,Île-de-France,Électronique,160,9224.22,0.2059
2025-06-23,Île-de-France,Vêtements,150,7149.97,0.4679
2025-06-23,Île-de-France,Alimentation,87,5459.49,0.1659
2025-06-23,Île-de-France,Maison,116,5782.33,0.341
2025-06-23,Île-de-France,Sport,88,4757.11,0.3992
2025-06-24,Nord,Électronique,69,4817.62,0.2197
2025-06-24,Nord,Vêtements,54,3764.44,0.4208
2025-06-24,Nord,Alimentation,43,2745.44,0.1934
2025-06-24,Nord,Maison,38,2861.33,0.3637
2025-06-24,Nord,Sport,36,2670.73,0.4133
2025-06-24,Sud,Électronique,103,6360.81,0.2678
2025-06-24,Sud,Vêtements,80,4493.02,0.4705
2025-06-24,Sud,Alimentation,65,3462.71,0.1676
2025-06-24,Sud,Maison,50,4245.29,0.3288
2025-06-24,Sud,Sport,35,3038.37,0.3512
2025-06-24,Est,Électronique,71,4134.17,0.2315
2025-06-24,Est,Vêtements,44,2851.17,0.4407
2025-06-24,Est,Alimentation,48,2636.34,0.164
2025-06-24,Est,Maison,36,2505.6,0.3701
2025-06-24,Est,Sport,44,2336.65,0.4027
2025-06-24,Ouest,Électronique,60,4134.31,0.2035
2025-06-24,Ouest,Vêtements,66,3208.9,0.4338
2025-06-24,Ouest,Alimentation,45,2818.55,0.158
2025-06-24,Ouest,Maison,41,3059.84,0.3204
2025-06-24,Ouest,Sport,29,2086.87,0.3591
2025-06-24,Île-de-France,Électronique,163,10347.71,0.2253
2025-06-24,Île-de-France,Vêtements,164,7632.03,0.4252
2025-06-24,Île-de-France,Alimentation,92,5008.38,0.1647
2025-06-24,Île-de-France,Maison,79,6585.78,0.3347
2025-06-24,Île-de-France,Sport,63,4696.55,0.3773
2025-06-25,Nord,Électronique,81,5746.58,0.226
2025-06-25,Nord,Vêtements,53,3461.54,0.4299
2025-06-25,Nord,Alimentation,37,2804.65,0.1888
2025-06-25,Nord,Maison,63,3408.11,0.3465
2025-06-25,Nord,Sport,34,2545.24,0.3774
2025-06-25,Sud,Électronique,74,5979.43,0.2269
2025-06-25,Sud,Vêtements,70,4798.75,0.4766
2025-06-25,Sud,Alimentation,67,3389.01,0.2092
2025-06-25,Sud,Maison,87,4479.23,0.3552
2025-06-25,Sud,Sport,58,3258.33,0.3597
2025-06-25,Est,Électronique,65,4048.23,0.2003
2025-06-25,Est,Vêtements,30,2467.36,0.4424
2025-06-25,Est,Alimentation,36,2164.09,0.2077
2025-06-25,Est,Maison,31,2585.97,0.3501
2025-06-25,Est,Sport,29,2221.26,0.3598
2025-06-25,Ouest,Électronique,65,4348.17,0.2272
2025-06-25,Ouest,Vêtements,39,2884.45,0.449
2025-06-25,Ouest,Alimentation,37,2404.24,0.1733
2025-06-25,Ouest,Maison,37,3110.07,0.3118
2025-06-25,Ouest,Sport,37,1947.91,0.3556
2025-06-25,Île-de-France,Électronique,113,9271.27,0.1975
2025-06-25,Île-de-France,Vêtements,117,8321.45,0.4812
2025-06-25,Île-de-France,Alimentation,92,5479.33,0.2023
2025-06-25,Île-de-France,Maison,74,6188.04,0.3526
2025-06-25,Île-de-France,Sport,111,5273.43,0.3668
2025-06-26,Nord,Électronique,90,4191.95,0.2301
2025-06-26,Nord,Vêtements,82,3735.74,0.4533
2025-06-26,Nord,Alimentation,38,3093.65,0.1591
2025-06-26,Nord,Maison,50,3188.2,0.3378
2025-06-26,Nord,Sport,35,2287.55,0.3787
2025-06-26,Sud,Électronique,73,5728.24,0.214
2025-06-26,Sud,Vêtements,72,4624.52,0.435
2025-06-26,Sud,Alimentation,88,4137.85,0.1739
2025-06-26,Sud,Maison,63,3886.4,0.3387
2025-06-26,Sud,Sport,78,3530.37,0.3655
2025-06-26,Est,Électronique,95,4323.4,0.2154
2025-06-26,Est,Vêtements,46,2921.6,0.4405
2025-06-26,Est,Alimentation,46,2214.48,0.1809
2025-06-26,Est,Maison,35,2659.47,0.3644
2025-06-26,Est,Sport,28,2316.19,0.3843
2025-06-26,Ouest,Électronique,77,3830.51,0.2281
2025-06-26,Ouest,Vêtements,36,2886.77,0.4687
2025-06-26,Ouest,Alimentation,40,2771.85,0.1861
2025-06-26,Ouest,Maison,41,2707.82,0.3697
2025-06-26,Ouest,Sport,33,2249.62,0.3752
2025-06-26,Île-de-France,Électronique,148,10442.92,0.2383
2025-06-26,Île-de-France,Vêtements,121,7750.13,0.4483
2025-06-26,Île-de-France,Alimentation,67,5016.86,0.208
2025-06-26,Île-de-France,Maison,127,6733.46,0.3307
2025-06-26,Île-de-France,Sport,80,4522.67,0.4007
2025-06-27,Nord,Électronique,72,5240.79,0.2299
2025-06-27,Nord,Vêtements,58,3334.08,0.4293
2025-06-27,Nord,Alimentation,56,3159.48,0.1588
2025-06-27,Nord,Maison,64,3384.59,0.3161
2025-06-27,Nord,Sport,29,2411.96,0.3767
2025-06-27,Sud,Électronique,99,6584.56,0.211
2025-06-27,Sud,Vêtements,57,4164.9,0.4382
2025-06-27,Sud,Alimentation,56,3445.4,0.162
2025-06-27,Sud,Maison,82,3915.4,0.3777
2025-06-27,Sud,Sport,42,3028.86,0.3938
2025-06-27,Est,Électronique,89,4055.35,0.2233
2025-06-27,Est,Vêtements,41,2908.34,0.4561
2025-06-27,Est,Alimentation,51,2726.88,0.1686
2025-06-27,Est,Maison,61,2791.41,0.3685
2025-06-27,Est,Sport,28,2045.51,0.3951
2025-06-27,Ouest,Électronique,71,4232.46,0.2382
2025-06-27,Ouest,Vêtements,68,3881.04,0.4561
2025-06-27,Ouest,Alimentation,43,2731.85,0.153
2025-06-27,Ouest,Maison,53,2786.06,0.3672
2025-06-27,Ouest,Sport,31,2020.88,0.3677
2025-06-27,Île-de-France,Électronique,129,9028.59,0.2046
2025-06-27,Île-de-France,Vêtements,115,7009.53,0.4339
2025-06-27,Île-de-France,Alimentation,69,4714.85,0.1872
2025-06-27,Île-de-France,Maison,113,6194.19,0.3358
2025-06-27,Île-de-France,Sport,58,4097.8,0.3551
2025-06-28,Nord,Électronique,65,3414.81,0.2559
2025-06-28,Nord,Vêtements,53,2799.0,0.4516
2025-06-28,Nord,Alimentation,34,2137.75,0.1753
2025-06-28,Nord,Maison,40,2600.49,0.3398
2025-06-28,Nord,Sport,24,1861.45,0.3777
2025-06-28,Sud,Électronique,66,5034.43,0.2017
2025-06-28,Sud,Vêtements,50,3329.53,0.418
2025-06-28,Sud,Alimentation,51,2794.58,0.173
2025-06-28,Sud,Maison,52,3023.27,0.3286
2025-06-28,Sud,Sport,38,2554.19,0.3773
2025-06-28,Est,Électronique,35,2697.5,0.2226
2025-06-28,Est,Vêtements,36,2095.52,0.4655
2025-06-28,Est,Alimentation,28,1715.46,0.2038
2025-06-28,Est,Maison,31,1855.93,0.3416
2025-06-28,Est,Sport,24,1569.75,0.4083
2025-06-28,Ouest,Électronique,70,3270.45,0.2129
2025-06-28,Ouest,Vêtements,39,2398.42,0.4433
2025-06-28,Ouest,Alimentation,39,2122.76,0.1707
2025-06-28,Ouest,Maison,49,2232.5,0.319
2025-06-28,Ouest,Sport,23,1700.59,0.3495
2025-06-28,Île-de-France,Électronique,86,6716.47,0.2045
2025-06-28,Île-de-France,Vêtements,66,5454.26,0.4316
2025-06-28,Île-de-France,Alimentation,49,4129.52,0.1773
2025-06-28,Île-de-France,Maison,67,4372.66,0.331
2025-06-28,Île-de-France,Sport,54,3656.98,0.3685
2025-06-29,Nord,Électronique,50,4289.85,0.1657
2025-06-29,Nord,Vêtements,39,2619.84,0.4646
2025-06-29,Nord,Alimentation,41,2248.33,0.1637
2025-06-29,Nord,Maison,27,2269.28,0.372
2025-06-29,Nord,Sport,29,2072.67,0.3761
2025-06-29,Sud,Électronique,65,4274.36,0.2381
2025-06-29,Sud,Vêtements,49,3041.48,0.4656
2025-06-29,Sud,Alimentation,51,2451.29,0.1672
2025-06-29,Sud,Maison,42,2824.03,0.3452
2025-06-29,Sud,Sport,27,2221.88,0.3742
2025-06-29,Est,Électronique,44,3596.14,0.2479
2025-06-29,Est,Vêtements,29,2327.45,0.4562
2025-06-29,Est,Alimentation,25,1836.82,0.1786
2025-06-29,Est,Maison,25,1876.85,0.309
2025-06-29,Est,Sport,33,1710.78,0.3708
2025-06-29,Ouest,Électronique,64,3286.36,0.2312
2025-06-29,Ouest,Vêtements,29,2321.24,0.4613
2025-06-29,Ouest,Alimentation,36,1977.15,0.1765
2025-06-29,Ouest,Maison,34,2027.0,0.348
2025-06-29,Ouest,Sport,21,1831.86,0.3463
2025-06-29,Île-de-France,Électronique,103,7055.9,0.2007
2025-06-29,Île-de-France,Vêtements,89,5475.63,0.4332
2025-06-29,Île-de-France,Alimentation,71,4248.0,0.1899
2025-06-29,Île-de-France,Maison,65,5018.57,0.3601
2025-06-29,Île-de-France,Sport,55,3513.93,0.3487
2025-06-30,Nord,Électronique,58,4410.07,0.2016
2025-06-30,Nord,Vêtements,46,3868.07,0.4342
2025-06-30,Nord,Alimentation,30,2392.4,0.1838
2025-06-30,Nord,Maison,39,3066.31,0.3098
2025-06-30,Nord,Sport,39,2531.8,0.3959
2025-06-30,Sud,Électronique,73,6038.44,0.191
2025-06-30,Sud,Vêtements,67,3941.22,0.4404
2025-06-30,Sud,Alimentation,67,4227.54,0.1874
2025-06-30,Sud,Maison,57,4113.52,0.3797
2025-06-30,Sud,Sport,43,3205.95,0.3554
2025-06-30,Est,Électronique,81,4256.05,0.2166
2025-06-30,Est,Vêtements,38,2885.57,0.4584
2025-06-30,Est,Alimentation,45,2332.05,0.1594
2025-06-30,Est,Maison,36,2653.56,0.332
2025-06-30,Est,Sport,26,2164.65,0.3611
2025-06-30,Ouest,Électronique,81,4661.62,0.2217
2025-06-30,Ouest,Vêtements,58,2726.12,0.422
2025-06-30,Ouest,Alimentation,53,2431.43,0.2111
2025-06-30,Ouest,Maison,31,2660.04,0.3239
2025-06-30,Ouest,Sport,46,2338.04,0.4204
2025-06-30,Île-de-France,Électronique,125,9467.52,0.218
2025-06-30,Île-de-France,Vêtements,98,7180.23,0.427
2025-06-30,Île-de-France,Alimentation,82,6224.24,0.1519
2025-06-30,Île-de-France,Maison,87,6496.5,0.3256
2025-06-30,Île-de-France,Sport,79,4497.72,0.3713
2025-07-01,Nord,Électronique,115,5707.93,0.2315
2025-07-01,Nord,Vêtements,70,4135.22,0.4283
2025-07-01,Nord,Alimentation,56,3576.28,0.1786
2025-07-01,Nord,Maison,72,3419.22,0.3587
2025-07-01,Nord,Sport,37,2784.51,0.3666
2025-07-01,Sud,Électronique,85,6982.91,0.2168
2025-07-01,Sud,Vêtements,101,4948.72,0.4889
2025-07-01,Sud,Alimentation,74,4563.33,0.2011
2025-07-01,Sud,Maison,66,4634.41,0.3761
2025-07-01,Sud,Sport,46,3552.6,0.3844
2025-07-01,Est,Électronique,65,4969.79,0.2119
2025-07-01,Est,Vêtements,41,3400.13,0.4205
2025-07-01,Est,Alimentation,53,2637.44,0.223
2025-07-01,Est,Maison,45,3438.22,0.3259
2025-07-01,Est,Sport,32,2286.93,0.3784
2025-07-01,Ouest,Électronique,62,5149.1,0.2365
2025-07-01,Ouest,Vêtements,51,3920.84,0.4438
2025-07-01,Ouest,Alimentation,43,3099.81,0.1741
2025-07-01,Ouest,Maison,52,3636.4,0.3385
2025-07-01,Ouest,Sport,40,2544.14,0.3802
2025-07-01,Île-de-France,Électronique,131,11125.62,0.1959
2025-07-01,Île-de-France,Vêtements,113,7816.77,0.4645
2025-07-01,Île-de-France,Alimentation,69,5874.49,0.1801
2025-07-01,Île-de-France,Maison,103,7365.39,0.2951
2025-07-01,Île-de-France,Sport,101,5374.72,0.3672
2025-07-02,Nord,Électronique,63,5221.39,0.2105
2025-07-02,Nord,Vêtements,54,4325.49,0.456
2025-07-02,Nord,Alimentation,43,3041.77,0.1961
2025-07-02,Nord,Maison,51,3642.17,0.3452
2025-07-02,Nord,Sport,44,2653.8,0.3876
2025-07-02,Sud,Électronique,84,7173.84,0.2136
2025-07-02,Sud,Vêtements,83,5338.23,0.4596
2025-07-02,Sud,Alimentation,74,4135.07,0.1704
2025-07-02,Sud,Maison,62,5113.78,0.3331
2025-07-02,Sud,Sport,56,3701.67,0.3797
2025-07-02,Est,Électronique,61,4849.94,0.1989
2025-07-02,Est,Vêtements,58,3903.38,0.455
2025-07-02,Est,Alimentation,44,2368.85,0.1876
2025-07-02,Est,Maison,38,2991.47,0.3158
2025-07-02,Est,Sport,34,2347.08,0.3869
2025-07-02,Ouest,Électronique,81,5806.71,0.1824
2025-07-02,Ouest,Vêtements,46,3801.29,0.4457
2025-07-02,Ouest,Alimentation,65,3018.41,0.1677
2025-07-02,Ouest,Maison,42,3027.11,0.3739
2025-07-02,Ouest,Sport,41,2636.15,0.4016
2025-07-02,Île-de-France,Électronique,170,11012.48,0.2115
2025-07-02,Île-de-France,Vêtements,127,8238.16,0.457
2025-07-02,Île-de-France,Alimentation,99,6789.62,0.1946
2025-07-02,Île-de-France,Maison,133,6873.03,0.3264
2025-07-02,Île-de-France,Sport,74,5714.18,0.3793
2025-07-03,Nord,Électronique,76,5406.58,0.2387
2025-07-03,Nord,Vêtements,78,4922.51,0.4495
2025-07-03,Nord,Alimentation,58,3389.5,0.1804
2025-07-03,Nord,Maison,55,3646.91,0.3208
2025-07-03,Nord,Sport,34,2481.8,0.3478
2025-07-03,Sud,Électronique,131,6807.57,0.1994
2025-07-03,Sud,Vêtements,64,5112.56,0.4704
2025-07-03,Sud,Alimentation,81,4058.47,0.1862
2025-07-03,Sud,Maison,56,4428.57,0.3479
2025-07-03,Sud,Sport,72,3556.47,0.3747
2025-07-03,Est,Électronique,65,4527.66,0.2219
2025-07-03,Est,Vêtements,45,3491.76,0.4681
2025-07-03,Est,Alimentation,49,3010.13,0.144
2025-07-03,Est,Maison,60,3412.64,0.3323
2025-07-03,Est,Sport,26,2123.51,0.3529
2025-07-03,Ouest,Électronique,61,4985.58,0.1975
2025-07-03,Ouest,Vêtements,50,3626.21,0.4677
2025-07-03,Ouest,Alimentation,60,2949.69,0.1843
2025-07-03,Ouest,Maison,62,3463.02,0.3426
2025-07-03,Ouest,Sport,33,2504.48,0.4125
2025-07-03,Île-de-France,Électronique,188,10874.18,0.1908
2025-07-03,Île-de-France,Vêtements,129,7524.31,0.4279
2025-07-03,Île-de-France,Alimentation,101,6462.6,0.192
2025-07-03,Île-de-France,Maison,103,7347.02,0.35
2025-07-03,Île-de-France,Sport,80,5165.5,0.4027
2025-07-04,Nord,Électronique,103,6057.69,0.2007
2025-07-04,Nord,Vêtements,63,3876.84,0.4638
2025-07-04,Nord,Alimentation,62,2977.54,0.1778
2025-07-04,Nord,Maison,54,3866.39,0.3116
2025-07-04,Nord,Sport,43,2900.37,0.3249
2025-07-04,Sud,Électronique,107,6578.81,0.2205
2025-07-04,Sud,Vêtements,68,5126.11,0.4214
2025-07-04,Sud,Alimentation,67,3587.37,0.1881
2025-07-04,Sud,Maison,72,4524.97,0.34
2025-07-04,Sud,Sport,62,3758.98,0.3647
2025-07-04,Est,Électronique,76,5276.44,0.2479
2025-07-04,Est,Vêtements,59,3492.95,0.4439
2025-07-04,Est,Alimentation,50,2836.79,0.155
2025-07-04,Est,Maison,70,3255.44,0.3454
2025-07-04,Est,Sport,34,2018.55,0.3878
2025-07-04,Ouest,Électronique,106,4917.73,0.2121
2025-07-04,Ouest,Vêtements,49,3691.43,0.4462
2025-07-04,Ouest,Alimentation,42,2570.71,0.1503
2025-07-04,Ouest,Maison,64,3433.31,0.3375
2025-07-04,Ouest,Sport,62,2818.87,0.3558
2025-07-04,Île-de-France,Électronique,245,11574.92,0.2245
2025-07-04,Île-de-France,Vêtements,145,6991.97,0.4829
2025-07-04,Île-de-France,Alimentation,98,6937.96,0.2114
2025-07-04,Île-de-France,Maison,95,6902.09,0.3674
2025-07-04,Île-de-France,Sport,63,5313.23,0.3905
2025-07-05,Nord,Électronique,63,4788.0,0.201
2025-07-05,Nord,Vêtements,50,2834.0,0.4502
2025-07-05,Nord,Alimentation,45,2506.07,0.1483
2025-07-05,Nord,Maison,53,2395.5,0.3579
2025-07-05,Nord,Sport,31,2393.76,0.3476
2025-07-05,Sud,Électronique,106,5335.05,0.2507
2025-07-05,Sud,Vêtements,48,3885.87,0.4518
2025-07-05,Sud,Alimentation,53,3066.39,0.2192
2025-07-05,Sud,Maison,37,3042.81,0.3246
2025-07-05,Sud,Sport,40,2543.44,0.3548
2025-07-05,Est,Électronique,47,3619.3,0.1847
2025-07-05,Est,Vêtements,30,2181.29,0.4737
2025-07-05,Est,Alimentation,38,1873.4,0.1956
2025-07-05,Est,Maison,45,2354.39,0.378
2025-07-05,Est,Sport,27,1936.6,0.3645
2025-07-05,Ouest,Électronique,81,3847.68,0.2334
2025-07-05,Ouest,Vêtements,43,2528.91,0.4671
2025-07-05,Ouest,Alimentation,26,2099.41,0.1605
2025-07-05,Ouest,Maison,33,2298.03,0.3537
2025-07-05,Ouest,Sport,26,2064.21,0.3859
2025-07-05,Île-de-France,Électronique,122,8865.09,0.2399
2025-07-05,Île-de-France,Vêtements,131,5948.6,0.4644
2025-07-05,Île-de-France,Alimentation,61,5183.18,0.1869
2025-07-05,Île-de-France,Maison,74,5912.57,0.3407
2025-07-05,Île-de-France,Sport,83,4349.66,0.3603
2025-07-06,Nord,Électronique,61,4702.59,0.2171
2025-07-06,Nord,Vêtements,67,3432.42,0.456
2025-07-06,Nord,Alimentation,31,2370.77,0.1681
2025-07-06,Nord,Maison,33,2828.77,0.3691
2025-07-06,Nord,Sport,32,2254.38,0.4133
2025-07-06,Sud,Électronique,62,5089.68,0.2051
2025-07-06,Sud,Vêtements,45,3746.67,0.4598
2025-07-06,Sud,Alimentation,34,2676.8,0.2318
2025-07-06,Sud,Maison,62,2866.5,0.3907
2025-07-06,Sud,Sport,38,2688.71,0.3745
2025-07-06,Est,Électronique,48,4145.89,0.2127
2025-07-06,Est,Vêtements,33,2660.98,0.4184
2025-07-06,Est,Alimentation,52,2524.27,0.202
2025-07-06,Est,Maison,39,2429.22,0.2995
2025-07-06,Est,Sport,30,1957.37,0.3949
2025-07-06,Ouest,Électronique,65,4393.06,0.2076
2025-07-06,Ouest,Vêtements,40,2747.73,0.4718
2025-07-06,Ouest,Alimentation,40,2499.4,0.1683
2025-07-06,Ouest,Maison,41,2422.85,0.3286
2025-07-06,Ouest,Sport,25,1882.52,0.3749
2025-07-06,Île-de-France,Électronique,121,7897.69,0.2378
2025-07-06,Île-de-France,Vêtements,89,5006.33,0.4394
2025-07-06,Île-de-France,Alimentation,62,4924.18,0.1759
2025-07-06,Île-de-France,Maison,94,6138.84,0.3379
2025-07-06,Île-de-France,Sport,67,4467.04,0.3607
2025-07-07,Nord,Électronique,77,5660.68,0.2586
2025-07-07,Nord,Vêtements,54,4230.16,0.4586
2025-07-07,Nord,Alimentation,41,2785.16,0.1372
2025-07-07,Nord,Maison,50,3968.88,0.3321
2025-07-07,Nord,Sport,47,2906.76,0.3981
2025-07-07,Sud,Électronique,92,7378.28,0.2336
2025-07-07,Sud,Vêtements,110,5386.4,0.4566
2025-07-07,Sud,Alimentation,51,3852.71,0.1853
2025-07-07,Sud,Maison,82,4164.53,0.356
2025-07-07,Sud,Sport,71,3526.35,0.3561
2025-07-07,Est,Électronique,104,4688.46,0.2088
2025-07-07,Est,Vêtements,53,3662.42,0.4209
2025-07-07,Est,Alimentation,44,2694.45,0.1999
2025-07-07,Est,Maison,45,2892.94,0.3431
2025-07-07,Est,Sport,29,2487.57,0.3858
2025-07-07,Ouest,Électronique,82,5377.24,0.2453
2025-07-07,Ouest,Vêtements,73,3788.34,0.4615
2025-07-07,Ouest,Alimentation,40,2782.53,0.2163
2025-07-07,Ouest,Maison,41,3387.54,0.3649
2025-07-07,Ouest,Sport,34,2500.09,0.39
2025-07-07,Île-de-France,Électronique,247,12776.06,0.2167
2025-07-07,Île-de-France,Vêtements,112,7545.92,0.4341
2025-07-07,Île-de-France,Alimentation,117,6895.83,0.1681
2025-07-07,Île-de-France,Maison,108,7484.55,0.353
2025-07-07,Île-de-France,Sport,130,5933.53,0.3697
2025-07-08,Nord,Électronique,103,5488.98,0.1913
2025-07-08,Nord,Vêtements,73,4526.4,0.4918
2025-07-08,Nord,Alimentation,55,3163.43,0.1451
2025-07-08,Nord,Maison,51,3535.85,0.3261
2025-07-08,Nord,Sport,31,2587.59,0.3996
2025-07-08,Sud,Électronique,157,7589.8,0.2
2025-07-08,Sud,Vêtements,71,4861.27,0.4904
2025-07-08,Sud,Alimentation,52,3959.84,0.1541
2025-07-08,Sud,Maison,72,4279.39,0.3653
2025-07-08,Sud,Sport,45,3432.68,0.366
2025-07-08,Est,Électronique,71,5394.99,0.221
2025-07-08,Est,Vêtements,41,3448.83,0.5029
2025-07-08,Est,Alimentation,32,2611.71,0.2342
2025-07-08,Est,Maison,63,3156.53,0.3386
2025-07-08,Est,Sport,38,2513.53,0.3911
2025-07-08,Ouest,Électronique,87,5631.72,0.2338
2025-07-08,Ouest,Vêtements,45,3640.0,0.4675
2025-07-08,Ouest,Alimentation,56,2559.3,0.2166
2025-07-08,Ouest,Maison,56,3504.21,0.3419
2025-07-08,Ouest,Sport,44,2501.25,0.3262
2025-07-08,Île-de-France,Électronique,112,9148.87,0.2168
2025-07-08,Île-de-France,Vêtements,121,8834.95,0.4547
2025-07-08,Île-de-France,Alimentation,137,6653.24,0.1735
2025-07-08,Île-de-France,Maison,95,6341.06,0.3439
2025-07-08,Île-de-France,Sport,74,6115.57,0.3609
2025-07-09,Nord,Électronique,77,5362.06,0.247
2025-07-09,Nord,Vêtements,81,4032.21,0.461
2025-07-09,Nord,Alimentation,44,3307.93,0.158
2025-07-09,Nord,Maison,47,3548.84,0.3905
2025-07-09,Nord,Sport,60,3217.31,0.4088
2025-07-09,Sud,Électronique,83,6470.06,0.1939
2025-07-09,Sud,Vêtements,100,4762.91,0.4663
2025-07-09,Sud,Alimentation,72,3891.91,0.2086
2025-07-09,Sud,Maison,53,3874.89,0.3332
2025-07-09,Sud,Sport,52,3328.25,0.3562
2025-07-09,Est,Électronique,90,4441.06,0.2469
2025-07-09,Est,Vêtements,67,3684.34,0.4633
2025-07-09,Est,Alimentation,52,2778.96,0.1576
2025-07-09,Est,Maison,63,3423.53,0.3384
2025-07-09,Est,Sport,46,2527.98,0.4006
2025-07-09,Ouest,Électronique,115,6119.61,0.2309
2025-07-09,Ouest,Vêtements,50,3709.96,0.4268
2025-07-09,Ouest,Alimentation,33,2763.61,0.1788
2025-07-09,Ouest,Maison,50,3558.83,0.38
2025-07-09,Ouest,Sport,52,2616.85,0.3792
2025-07-09,Île-de-France,Électronique,134,10800.99,0.2514
2025-07-09,Île-de-France,Vêtements,101,8366.14,0.4843
2025-07-09,Île-de-France,Alimentation,82,6740.59,0.1596
2025-07-09,Île-de-France,Maison,98,6945.12,0.3484
2025-07-09,Île-de-France,Sport,95,5740.38,0.3527
2025-07-10,Nord,Électronique,95,6135.27,0.222
2025-07-10,Nord,Vêtements,71,4167.01,0.4406
2025-07-10,Nord,Alimentation,43,3268.59,0.2103
2025-07-10,Nord,Maison,43,3652.88,0.3646
2025-07-10,Nord,Sport,64,2990.96,0.3605
